country_code,category_code,record_type,platform,study_name,product_code,product_name,response,product_plm_code,driver,importance_percent,country,year
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,makes my hair beautiful,0.99,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,is a high quality product,10.51,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,nourishes hair well,1.84,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,effectively moisturizes hair,0.8,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,makes my hair shiny,1.23,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,makes hair soft and smooth,8.08,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,makes my hair strong,3.74,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,controls reduces fluff or frizz,2.18,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,reduces dry rough ends,8.01,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,repairs damaged hair,8.03,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,reduces hair breakage,5.75,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,shampoo rinses off easily,1.11,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion product,NONE,shampoo cleans my hair well,9.56,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion appearance of shampoo,NONE,long lasting fragrance,10.6,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion appearance of shampoo,NONE,fragrance that i want to smell again and again,18.71,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion appearance of shampoo,NONE,makes hair healthier,1.39,India,2022
IN,HRC,rwa_driver_importance,Dry,Dove Intense Repair Blind Test (CTI_Dove_IR_pdt_imp_IN_HV),UD68,Pantene: Damage Repair (sachet),overall opinion appearance of shampoo,NONE,gives healthy looking hair,1.41,India,2022
