id,stage_no,record_type,stage,attr_group,benefit,attribute,attr_low,attr_medium,attr_high,category_code,country_code,stage_group,attribute_rank
2298,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,ft_firmness,6.71,0,79.57,FC,IN,CLT B9-10 Skin feel IMD,11
2299,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,in_cooling,0.0,0,27.93,FC,IN,CLT B9-10 Skin feel IMD,12
2300,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,softness_imm,7.29,0,72.86,FC,IN,CLT B9-10 Skin feel IMD,13
2301,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,in_spreadability,35.93,0,95.64,FC,IN,CLT B9-10 Skin feel IMD,14
2302,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,in_wet,1.79,0,89.79,FC,IN,CLT B9-10 Skin feel IMD,15
2303,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B9-10 Skin feel IMD,16
2304,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,in_oily_imm,0.64,0,79.64,FC,IN,CLT B9-10 Skin feel IMD,17
2305,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No unwanted oiliness,in_drag_imm,7.86,0,79.73,FC,IN,CLT B9-10 Skin feel IMD,18
2306,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B1-2 Skin Look IMD,1
2307,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B1-2 Skin Look IMD,2
2308,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B1-2 Skin Look IMD,3
2309,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B1-2 Skin Look IMD,4
2310,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B1-2 Skin Look IMD,5
2311,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B1-2 Skin Look IMD,6
2312,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B1-2 Skin Look IMD,7
2313,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B1-2 Skin Look IMD,8
2314,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B1-2 Skin Look IMD,9
2315,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B1-2 Skin Look IMD,10
2316,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B1-2 Skin Look IMD,11
2317,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B1-2 Skin Look IMD,12
2318,4,sst_attribute_rank,CLT B1-2,Skin Look IMD,No unwanted oiliness,shimmer,0.0,0,58.8,FC,IN,CLT B1-2 Skin Look IMD,13
2319,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_thickness,11.71,0,75.67,FC,IN,CLT B11-12 CLT Skin Feel 10min,1
2320,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_greasy,3.93,0,82.86,FC,IN,CLT B11-12 CLT Skin Feel 10min,2
2321,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,ft_peaking,3.57,0,78.27,FC,IN,CLT B11-12 CLT Skin Feel 10min,3
2322,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_oily_5min,0.71,0,73.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,4
2323,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,tightness_5min,16.57,0,73.53,FC,IN,CLT B11-12 CLT Skin Feel 10min,5
2324,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,ft_stringiness,3.57,0,67.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,6
2325,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_sticky_5min,4.64,0,65.43,FC,IN,CLT B11-12 CLT Skin Feel 10min,7
2326,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,oily_ft,0.0,0,92.07,FC,IN,CLT B11-12 CLT Skin Feel 10min,8
2327,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_wet,1.79,0,89.79,FC,IN,CLT B11-12 CLT Skin Feel 10min,9
2328,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_drag_5min,9.5,0,71.4,FC,IN,CLT B11-12 CLT Skin Feel 10min,10
2329,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_creamy,7.0,0,65.33,FC,IN,CLT B11-12 CLT Skin Feel 10min,11
2330,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,ft_sticky,4.93,0,74.43,FC,IN,CLT B11-12 CLT Skin Feel 10min,12
2331,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_spreadability,35.93,0,95.64,FC,IN,CLT B11-12 CLT Skin Feel 10min,13
2332,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_cooling,0.0,0,27.93,FC,IN,CLT B11-12 CLT Skin Feel 10min,14
2333,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_greasy_5min,1.71,0,72.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,15
2334,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No unwanted oiliness,in_absorption,24.29,0,115.0,FC,IN,CLT B11-12 CLT Skin Feel 10min,16
2335,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,patchy_residue_in,7.86,0,79.6,FC,IN,CLT B3-4 Skin Look 10min,1
2336,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,patchy_residue_imm,4.29,0,39.07,FC,IN,CLT B3-4 Skin Look 10min,2
2337,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_gloss_5min,3.57,0,76.14,FC,IN,CLT B3-4 Skin Look 10min,3
2338,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_gloss_imm,4.29,0,82.86,FC,IN,CLT B3-4 Skin Look 10min,4
2339,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_invisibility_5min,4.93,0,50.67,FC,IN,CLT B3-4 Skin Look 10min,5
2340,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_invisibility_imm,5.43,0,51.33,FC,IN,CLT B3-4 Skin Look 10min,6
2341,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_powderylook_5min,4.64,0,22.73,FC,IN,CLT B3-4 Skin Look 10min,7
2342,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_powderylook_imm,4.64,0,41.79,FC,IN,CLT B3-4 Skin Look 10min,8
2343,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_fairness_5min,4.33,0,43.21,FC,IN,CLT B3-4 Skin Look 10min,9
2344,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_coverage_imm,4.64,0,70.27,FC,IN,CLT B3-4 Skin Look 10min,10
2345,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_fairness_imm,4.33,0,50.21,FC,IN,CLT B3-4 Skin Look 10min,11
2346,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,in_coverage_5min,4.64,0,67.47,FC,IN,CLT B3-4 Skin Look 10min,12
2347,9,sst_attribute_rank,CLT B3-4,Skin Look 10min,No unwanted oiliness,shimmer,0.0,0,58.8,FC,IN,CLT B3-4 Skin Look 10min,13
2348,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_cooling,0.0,0,27.93,FC,IN,CLT B7-8 Skin feel IU,1
733,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,Fairness over time,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B17-18 Fragrance 10min,1
2349,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_greasy,3.93,0,82.86,FC,IN,CLT B7-8 Skin feel IU,2
2350,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,oily_ft,0.0,0,92.07,FC,IN,CLT B7-8 Skin feel IU,3
2351,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,ft_stringiness,3.57,0,67.36,FC,IN,CLT B7-8 Skin feel IU,4
2352,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_creamy,7.0,0,65.33,FC,IN,CLT B7-8 Skin feel IU,5
2353,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_absorption,24.29,0,115.0,FC,IN,CLT B7-8 Skin feel IU,6
2354,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,ft_firmness,6.71,0,79.57,FC,IN,CLT B7-8 Skin feel IU,7
2355,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,ft_peaking,3.57,0,78.27,FC,IN,CLT B7-8 Skin feel IU,8
2356,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,ft_sticky,4.93,0,74.43,FC,IN,CLT B7-8 Skin feel IU,9
2357,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_wet,1.79,0,89.79,FC,IN,CLT B7-8 Skin feel IU,10
2358,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_thickness,11.71,0,75.67,FC,IN,CLT B7-8 Skin feel IU,11
2359,1,sst_attribute_rank,CLT B7-8,Skin feel IU,No unwanted oiliness,in_spreadability,35.93,0,95.64,FC,IN,CLT B7-8 Skin feel IU,12
2360,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Green,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,1
2361,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,2
2362,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B5-6 Fragrance In Jar,3
2363,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B5-6 Fragrance In Jar,4
2364,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Powdery,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,5
2365,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Musky,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,6
2366,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,7
2367,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Floral,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,8
2368,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Citrus,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,9
2369,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,10
2370,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,11
2371,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Fruity,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,12
2372,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Amber,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,13
2373,5,sst_attribute_rank,CLT B5-6,Fragrance In Jar,No sweating during the day,fr_Woody,0.0,0,1.0,FC,IN,CLT B5-6 Fragrance In Jar,14
2374,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,ft_peaking,3.57,0,78.27,FC,IN,CLT B9-10 Skin feel IMD,1
2375,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,ft_sticky,4.93,0,74.43,FC,IN,CLT B9-10 Skin feel IMD,2
2376,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,oily_ft,0.0,0,92.07,FC,IN,CLT B9-10 Skin feel IMD,3
2377,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_greasy,3.93,0,82.86,FC,IN,CLT B9-10 Skin feel IMD,4
2378,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_wet,1.79,0,89.79,FC,IN,CLT B9-10 Skin feel IMD,5
2379,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,softness_imm,7.29,0,72.86,FC,IN,CLT B9-10 Skin feel IMD,6
2380,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_thickness,11.71,0,75.67,FC,IN,CLT B9-10 Skin feel IMD,7
2381,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_absorption,24.29,0,115.0,FC,IN,CLT B9-10 Skin feel IMD,8
2382,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_oily_imm,0.64,0,79.64,FC,IN,CLT B9-10 Skin feel IMD,9
2383,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B9-10 Skin feel IMD,10
2384,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_spreadability,35.93,0,95.64,FC,IN,CLT B9-10 Skin feel IMD,11
2385,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_drag_imm,7.86,0,79.73,FC,IN,CLT B9-10 Skin feel IMD,12
2386,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_creamy,7.0,0,65.33,FC,IN,CLT B9-10 Skin feel IMD,13
2387,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_cooling_imm,0.0,0,19.29,FC,IN,CLT B9-10 Skin feel IMD,14
2388,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,amount_of_residue,22.21,0,93.79,FC,IN,CLT B9-10 Skin feel IMD,15
2389,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B9-10 Skin feel IMD,16
2390,2,sst_attribute_rank,CLT B9-10,Skin feel IMD,No sweating during the day,ft_firmness,6.71,0,79.57,FC,IN,CLT B9-10 Skin feel IMD,17
2391,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Green,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,1
2392,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Powdery,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,2
2393,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,3
2394,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Aromatic_Herbeaous,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,4
2395,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Musky,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,5
2396,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B13-14 CLT Fragrance IMD,6
2397,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Amber,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,7
2398,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B13-14 CLT Fragrance IMD,8
2399,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Floral,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,9
2400,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Watery_Marine,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,10
2401,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Gourmand,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,11
2402,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Citrus,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,12
2403,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Woody,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,13
2404,3,sst_attribute_rank,CLT B13-14,CLT Fragrance IMD,No sweating during the day,fr_Fruity,0.0,0,1.0,FC,IN,CLT B13-14 CLT Fragrance IMD,14
2405,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,product_b,63.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,1
2406,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,product_g,133.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,2
2407,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,gloss_rate,5.36,0,92.21,FC,IN,CLT M1-2 APPEARANCE,3
2408,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,product_r,143.0,0,255.0,FC,IN,CLT M1-2 APPEARANCE,4
2409,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,transparency_rate,8.0,0,96.93,FC,IN,CLT M1-2 APPEARANCE,5
2410,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,integrity_of_shape_rate,9.86,0,85.73,FC,IN,CLT M1-2 APPEARANCE,6
2411,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,ft_firmness,6.71,0,79.57,FC,IN,CLT M1-2 APPEARANCE,7
2412,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,amount_of_particles,1.0,0,6.0,FC,IN,CLT M1-2 APPEARANCE,8
2413,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,size_of_particles,1.0,0,7.0,FC,IN,CLT M1-2 APPEARANCE,9
2414,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,integrity_of_shape_10s_rate,9.86,0,86.2,FC,IN,CLT M1-2 APPEARANCE,10
2415,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,lightness_of_color,1.0,0,17.0,FC,IN,CLT M1-2 APPEARANCE,11
2416,8,sst_attribute_rank,CLT M1-2,APPEARANCE,No sweating during the day,pearlescence_rate,0.0,0,1.0,FC,IN,CLT M1-2 APPEARANCE,12
2417,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,No sweating during the day,fr_Green,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,1
2418,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,No sweating during the day,in_fragrance_imm,24.36,0,74.73,FC,IN,CLT B17-18 Fragrance 10min,2
2419,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,No sweating during the day,fr_Aldehydic,0.0,0,1.0,FC,IN,CLT B17-18 Fragrance 10min,3
2420,7,sst_attribute_rank,CLT B17-18,Fragrance 10min,No sweating during the day,in_fragrance_5min,15.43,0,64.07,FC,IN,CLT B17-18 Fragrance 10min,4
2421,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,ft_sticky,4.93,0,74.43,FC,IN,CLT B11-12 CLT Skin Feel 10min,1
2422,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,ft_peaking,3.57,0,78.27,FC,IN,CLT B11-12 CLT Skin Feel 10min,2
2423,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,ft_firmness,6.71,0,79.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,3
2424,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_cooling,0.0,0,27.93,FC,IN,CLT B11-12 CLT Skin Feel 10min,4
2425,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_cooling_5min,0.0,0,5.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,5
2426,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_spreadability,35.93,0,95.64,FC,IN,CLT B11-12 CLT Skin Feel 10min,6
2427,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_creamy,7.0,0,65.33,FC,IN,CLT B11-12 CLT Skin Feel 10min,7
2428,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_wet,1.79,0,89.79,FC,IN,CLT B11-12 CLT Skin Feel 10min,8
2429,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,ft_stringiness,3.57,0,67.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,9
2430,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_sticky_5min,4.64,0,65.43,FC,IN,CLT B11-12 CLT Skin Feel 10min,10
2431,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_thickness,11.71,0,75.67,FC,IN,CLT B11-12 CLT Skin Feel 10min,11
2432,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_absorption,24.29,0,115.0,FC,IN,CLT B11-12 CLT Skin Feel 10min,12
2433,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_oily_5min,0.71,0,73.57,FC,IN,CLT B11-12 CLT Skin Feel 10min,13
2434,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_drag_5min,9.5,0,71.4,FC,IN,CLT B11-12 CLT Skin Feel 10min,14
2435,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_greasy_5min,1.71,0,72.36,FC,IN,CLT B11-12 CLT Skin Feel 10min,15
2436,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,oily_ft,0.0,0,92.07,FC,IN,CLT B11-12 CLT Skin Feel 10min,16
2437,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,in_greasy,3.93,0,82.86,FC,IN,CLT B11-12 CLT Skin Feel 10min,17
2438,6,sst_attribute_rank,CLT B11-12,CLT Skin Feel 10min,No sweating during the day,tightness_5min,16.57,0,73.53,FC,IN,CLT B11-12 CLT Skin Feel 10min,18
2439,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_thickness,11.71,0,75.67,FC,IN,CLT B15-16 CLT Fingertip,1
2440,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,ft_firmness,6.71,0,79.57,FC,IN,CLT B15-16 CLT Fingertip,2
2441,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,ft_peaking,3.57,0,78.27,FC,IN,CLT B15-16 CLT Fingertip,3
2442,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_greasy,3.93,0,82.86,FC,IN,CLT B15-16 CLT Fingertip,4
2443,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_greasy_imm,2.5,0,79.21,FC,IN,CLT B15-16 CLT Fingertip,5
2444,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,oily_ft,0.0,0,92.07,FC,IN,CLT B15-16 CLT Fingertip,6
2445,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_sticky_imm,4.29,0,73.21,FC,IN,CLT B15-16 CLT Fingertip,7
2446,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,ft_stringiness,3.57,0,67.36,FC,IN,CLT B15-16 CLT Fingertip,8
2447,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,ft_sticky,4.93,0,74.43,FC,IN,CLT B15-16 CLT Fingertip,9
2448,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_drag_imm,7.86,0,79.73,FC,IN,CLT B15-16 CLT Fingertip,10
2449,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_spreadability,35.93,0,95.64,FC,IN,CLT B15-16 CLT Fingertip,11
2450,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_oily_imm,0.64,0,79.64,FC,IN,CLT B15-16 CLT Fingertip,12
2451,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_waxy_imm,5.0,0,31.53,FC,IN,CLT B15-16 CLT Fingertip,13
2452,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,amount_of_residue,22.21,0,93.79,FC,IN,CLT B15-16 CLT Fingertip,14
2453,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_wet,1.79,0,89.79,FC,IN,CLT B15-16 CLT Fingertip,15
2454,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_oily,0.57,0,82.5,FC,IN,CLT B15-16 CLT Fingertip,16
2455,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,ft_bounciness,1.14,0,39.64,FC,IN,CLT B15-16 CLT Fingertip,17
2456,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_powdery_imm,5.14,0,80.36,FC,IN,CLT B15-16 CLT Fingertip,18
2457,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,consistency_rate,10.07,0,89.64,FC,IN,CLT B15-16 CLT Fingertip,19
2458,10,sst_attribute_rank,CLT B15-16,CLT Fingertip,No sweating during the day,in_silky_imm,9.67,0,61.29,FC,IN,CLT B15-16 CLT Fingertip,20
