country_code,category_code,record_type,attribute_group,brand,product_type,product_name,attribute,value
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_waxy_imm,31.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_silky_5min,8.466666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_gloss_5min,9.266666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_silky_imm,9.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_oily_5min,7.466666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_drag_imm,80.13333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_sticky_imm,14.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_sticky_5min,11.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_greasy_5min,11.46666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_greasy_imm,15.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_drag_5min,70.2
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_oily_imm,10.53333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_powdery_imm,5.866666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_waxy_5min,14.73333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_powdery_5min,5.666666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_waxy_imm,31.06666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_silky_5min,8.6
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_gloss_5min,9.333333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_silky_imm,9.133333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_oily_5min,7.8
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_drag_imm,79.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_sticky_imm,14.66666667
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_sticky_5min,11.73333333
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_greasy_5min,11.4
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_greasy_imm,15.6
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_drag_5min,34.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_oily_imm,15.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_powdery_imm,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_waxy_5min,12.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_powdery_5min,4.928571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_waxy_imm,14.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_silky_5min,14.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_gloss_5min,17.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_silky_imm,14.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_oily_5min,14.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_drag_imm,36.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_sticky_imm,40.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_sticky_5min,36.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_greasy_5min,17.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_greasy_imm,20.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_drag_5min,36.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_oily_imm,18.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_powdery_imm,5.714285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_waxy_5min,13.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_powdery_5min,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_waxy_imm,15.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_silky_5min,11.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_gloss_5min,26.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_silky_imm,13.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_oily_5min,17.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_drag_imm,38.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_sticky_imm,35.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_sticky_5min,31.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_greasy_5min,26.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN702S_DK54 current_IN702S,in_greasy_imm,30.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_drag_5min,47.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_oily_imm,18.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_powdery_imm,5.714285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_waxy_5min,12.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_powdery_5min,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_waxy_imm,15.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_silky_5min,11.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_gloss_5min,25.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_silky_imm,12.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_oily_5min,16.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_drag_imm,48.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_sticky_imm,36.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_sticky_5min,33.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_greasy_5min,22.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_greasy_imm,27.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_drag_5min,35.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_oily_imm,20.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_powdery_imm,5.714285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_waxy_5min,12.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_powdery_5min,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_waxy_imm,15.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_silky_5min,11.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_gloss_5min,32.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_silky_imm,13.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_oily_5min,18.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_drag_imm,36.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_sticky_imm,36.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_sticky_5min,32.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_greasy_5min,25.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN704S_PCC current_IN704S,in_greasy_imm,29.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_drag_5min,42.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_oily_imm,18.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_powdery_imm,5.928571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_waxy_5min,12.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_powdery_5min,5.571428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_waxy_imm,14.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_silky_5min,10.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_gloss_5min,24.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_silky_imm,12.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_oily_5min,16.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_drag_imm,41.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_sticky_imm,37.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_sticky_5min,34.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_greasy_5min,22.07142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_greasy_imm,26.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_drag_5min,42.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_oily_imm,19.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_powdery_imm,5.714285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_waxy_5min,13.57142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_powdery_5min,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_waxy_imm,14.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_silky_5min,11.42857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_gloss_5min,20.85714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_silky_imm,12.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_oily_5min,17.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_drag_imm,44.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_sticky_imm,36.14285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_sticky_5min,33.35714286
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_greasy_5min,25.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_greasy_imm,29.5
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_drag_5min,39.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_oily_imm,19.78571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_powdery_imm,5.714285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_waxy_5min,12.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_powdery_5min,5.357142857
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_waxy_imm,14.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_silky_5min,11.28571429
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_gloss_5min,27.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_silky_imm,12.64285714
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_oily_5min,17.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_drag_imm,40.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_sticky_imm,38.21428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_sticky_5min,35.0
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_greasy_5min,25.71428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_greasy_imm,29.92857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN786S_DF18_IN786S,in_drag_5min,63.42857142857143
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN786S_DF18_IN786S,in_oily_imm,12.71428571428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN786S_DF18_IN786S,in_powdery_imm,6.071428571428571
IN,FC,spider_attribute_score,skin feel after immediate and skin feel 5 min,PondS,Cream,IN786S_DF18_IN786S,in_waxy_5min,12.5
